"Chloroflexi","Proteobacteria","Thaumarchaeota","Actinobacteriota","Firmicutes","Acidobacteriota","Planctomycetota","Unclassified_Bacteria","Gemmatimonadota","Nanoarchaeota","Dadabacteria","SAR324 clade(Marine group B)","Schekmanbacteria","Unclassified_Archaea","Bacteroidota","Verrucomicrobiota","Myxococcota","Spirochaetota","Parcubacteria","Marinimicrobia (SAR406 clade)","Methylomirabilota","NB1-j","Nitrospirota","Nitrospinota","Margulisbacteria","Elusimicrobiota","Hydrogenedentes","Bdellovibrionota","unclassified","Calditrichota","Sumerlaeota","Desulfobacterota","Gracilibacteria phylum incertae sedis","Cyanobacteria","Dependentiae","Latescibacterota","Armatimonadota","Aenigmarchaeota","Zixibacteria","MBNT15","Iainarchaeota","Thermoplasmatota","Campylobacterota","Fibrobacterota","Poribacteria","FCPU426","Bathyarchaeota","Geothermarchaeota","WWE3","Halobacterota","Micrarchaeota","Deinococcota","Hadarchaeota","Entotheonellaeota","Thermotogota","Caldatribacteriota","Candidatus Woesebacteria","Acetothermia","Synergistota","Thermosulfidibacterota"
443.939338273399,14735.0312348261,7131.27855008177,5222.71463502781,0.0160768956377044,803.970350682166,815.234087151288,49.9315577928891,721.566026623527,11.2041842262517,123.70252083531,78.4636440020282,5.81905460651904,0.0160768956377044,421.226306670778,72.0814025720531,152.797793867905,0.0160768956377044,0.0160768956377044,12.7644828599503,0.0160768956377044,1744.22214639522,61.5696670059271,12.2012960364942,0.0160768956377044,6.38224142997517,23.2762184260762,12.7644828599503,0.0160768956377044,43.5493163629139,5.81905460651904,18.5835374664694,0.0160768956377044,0.0160768956377044,0.0160768956377044,37.1670749329387,0.0160768956377044,0.0160768956377044,5.81905460651904,6.38224142997517,0.0160768956377044,0.0160768956377044,0.0160768956377044,5.81905460651904,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,6.38224142997517,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044
262.65693192088,3695.47492425746,593.20471443078,2394.93611744552,0.370557713480508,406.659471095797,353.413047002904,19.3474046983191,305.038337344272,0.364002983320572,22.0197122900154,39.1437707074514,5.2662115860598,0.0455003729150715,155.425447473265,28.4949817218993,34.7160592537353,0.741115426961015,1.38484614853943,3.60819242942248,0.0160768956377044,555.098786171948,32.9416742836654,12.1120387314243,1.38484614853943,2.96446170784407,12.6583847476201,8.23067329390388,0.0160768956377044,12.4825964449048,1.85278856740254,4.81725027524661,1.38484614853943,0.0160768956377044,6.10471171840343,22.4686736008286,0.0160768956377044,0.0160768956377044,3.33501942132457,3.23763471594197,0.0160768956377044,0.0160768956377044,0.0160768956377044,2.49651928898095,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.370557713480508,0.0160768956377044,0.370557713480508,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044
18461.7506458567,238592.496147361,192003.77987271,86327.195903669,212.530149158864,26352.6084455327,19285.9204475987,956.264594411341,18700.3930256471,150.8026076008,1886.01336884597,4303.06959804748,717.218625275762,27.4148682970925,6906.46302790728,1035.97349007954,2842.27796325731,106.224715644917,0.0160768956377044,318.75486480378,0.0160768956377044,31955.7604011294,2258.04202721027,371.947940495269,0.0160768956377044,451.49540042541,531.285013962644,345.270684780494,0.0160768956377044,1407.92143057481,0.0160768956377044,106.224715644916,53.1123578224582,0.0160768956377044,796.846803074934,1142.27892359349,0.0160768956377044,0.0160768956377044,132.821253490661,159.337073467375,0.0160768956377044,0.0160768956377044,0.0160768956377044,132.821253490661,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044
2896.34543958257,41001.2676233562,33478.9701196813,4960.47577301361,42.2777964909095,4077.90745500897,2932.88366449416,296.063319584103,2683.2940390597,60.4556281180475,282.049883518958,1085.68424928945,326.029950566127,18.6378708215426,919.106542916232,509.867037481333,596.718621758096,47.1072673762741,9.42145347525482,35.2710784583369,0.0160768956377044,3780.93322141483,258.614993978559,164.400459226011,0.0160768956377044,105.931979522748,131.425372062619,44.6925319335918,0.0160768956377044,155.097749898493,49.284514523482,9.42145347525482,0.0160768956377044,0.0160768956377044,197.138058093928,220.572947634328,0.0160768956377044,0.0160768956377044,37.5670697532821,18.8429069505096,0.0160768956377044,0.0160768956377044,0.0160768956377044,4.71072673762741,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044
434.270430444589,4104.43784266826,514.377096352139,330.021682527563,7.27237057525217,392.203159037254,391.502678986309,30.1764928327565,322.934857220428,2.7986666529932,38.2868570998987,96.4606567650255,61.3492158537253,0.0979893533811145,87.3122900565884,74.7815040115158,62.2417214537248,1.31645293476639,0.838313740584778,11.3611101463804,14.0091236913165,332.376593825286,32.6418227157561,20.9098184990484,1.38448619509543,8.97294672445029,15.352505571298,5.06075181199441,0.0160768956377044,8.26251252957743,7.46922960708743,3.11072501501971,6.65060406256595,0.0160768956377044,14.461600214772,19.4336843445797,0.474198770911011,0.0160768956377044,5.4599966221192,9.67455384698765,0.0160768956377044,0.0160768956377044,0.0160768956377044,1.89711513233872,0.182057484836884,0.117644599083771,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.182057484836884,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.299702083920654,0.0160768956377044,0.0160768956377044
3079.53224222754,20855.3375692492,10346.0829270846,6049.47258971391,43.8367578964776,2378.14411588391,2188.18483166584,255.714421062785,1673.10292638223,34.5844890851373,124.204147373353,759.837136872277,288.591989485144,0.0160768956377044,387.224694752218,482.204336861252,230.142978956507,3.65306315803979,10.9591894741194,62.1020736866764,54.7959473705969,1665.79680006615,98.6327052670744,102.285768425114,7.30612631607956,32.8775684223581,84.0204526349152,18.2653157901989,0.0160768956377044,51.1428842125571,10.9591894741194,14.6122526321591,14.6122526321592,0.0160768956377044,87.673515792955,120.551084215313,0.0160768956377044,0.0160768956377044,14.6122526321592,29.2245052643184,0.0160768956377044,0.0160768956377044,0.0160768956377044,7.30612631607956,3.65306315803979,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044
18956.008344175,74689.658074214,119352.391740719,16926.0735923579,350.760784321348,10351.1746351853,10552.6755112848,985.115394264214,6589.82494799471,1754.79992212993,783.614518164716,3910.60959541249,1044.81935755295,51.9940717668127,2276.21360038322,3447.90387992475,1417.96912810758,14.9259908221851,82.0929495220178,500.0206925432,1209.00525659699,6358.47209025084,880.633458508917,485.094701721014,52.2409678776477,246.278848566053,291.056821032609,201.500876099498,29.8519816443701,432.853733843367,276.130830210424,44.7779724665552,44.7779724665552,0.0160768956377044,514.946683365385,1865.74885277313,22.3889862332776,0.0160768956377044,171.648894455128,365.686775143534,12.9985179417032,0.0160768956377044,0.0160768956377044,97.0189403442029,59.7039632887402,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,22.3889862332776,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044
6288.77432707306,20764.374316746,32871.0341536498,5766.74550653223,66.6473446484341,2515.61191693351,3729.27977672962,366.189470897145,2204.49769474024,484.318409111314,286.692751995163,1130.98075121618,107.550183684567,13.5787215947947,332.656948200516,896.947456737673,427.621684121672,11.5598339263919,25.9854630433463,252.466544064032,493.412454287027,1623.14307631211,657.518575239285,108.220265921209,8.96572222917258,69.083864058137,106.860467458158,40.5650474279666,9.20875467075376,56.2117017584762,46.8034157278308,14.4749932042933,39.4291303802342,0.0160768956377044,132.954490689924,199.790123650455,11.5351518827225,0.0160768956377044,36.8103366393454,40.9712031744714,1.66479416400283,4.70240847712146,0.0160768956377044,14.3781590271722,5.29092057720901,0.795718440788002,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044
7732.66262029698,27784.6416187685,30165.4947389669,3405.02678356851,74.2982524360729,3956.33002773379,4162.67249898736,485.865250266952,3001.51719944746,1321.64233904029,354.010066548671,1242.91571678179,150.293820186355,21.7683902959672,762.074247557444,1374.83073861408,693.062915006872,36.7151874721075,45.9174644811393,545.233234247731,970.156831014229,2492.02902782995,1048.57254733154,265.386284306268,22.4693126001281,193.16380503582,222.342723958431,33.0288867414594,5.76920671110717,191.230300513893,163.623469486797,10.8754182834012,83.2159921577081,0.0160768956377044,213.96988477175,279.704681297764,31.9561268965566,0.0160768956377044,194.899560019535,144.538879104915,4.12777775037606,5.40513391808601,0.0160768956377044,10.0943285407291,4.09606543673775,7.49782887998915,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,4.27563237399919,0.0160768956377044,0.0160768956377044,3.17270705036725,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044
35706.9010122043,99753.0056730029,165734.865727422,29231.2566926188,388.208269158825,15032.7457418949,11414.975063351,1833.66459049488,8672.73792801631,5380.87996345132,1131.58580584594,5451.43526903881,1082.02730340013,282.213984097097,1453.71607174369,7020.7878464894,2040.15835068574,214.753510598499,297.351014674845,925.092045655073,1957.5608466094,6583.02107488476,5079.74650069527,1007.68954973142,74.3377536687112,726.858035871843,586.442278942055,140.415756929788,256.052262636672,371.688768343556,388.208269158825,82.5975040763458,322.130265897749,0.0160768956377044,776.416538317651,776.416538317651,173.454758560326,0.0160768956377044,371.688768343556,371.688768343556,18.8142656064731,0.0160768956377044,0.0160768956377044,82.5975040763458,57.818252853442,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044,0.0160768956377044
