"Chloroflexi","Proteobacteria","Thaumarchaeota","Actinobacteriota","Firmicutes","Acidobacteriota","Planctomycetota","Unclassified_Bacteria","Gemmatimonadota","Nanoarchaeota","Dadabacteria","SAR324 clade(Marine group B)","Schekmanbacteria","Unclassified_Archaea","Bacteroidota","Verrucomicrobiota","Myxococcota","Spirochaetota","Parcubacteria","Marinimicrobia (SAR406 clade)","Methylomirabilota","NB1-j","Nitrospirota","Nitrospinota","Margulisbacteria","Elusimicrobiota","Hydrogenedentes","Bdellovibrionota","unclassified","Calditrichota","Sumerlaeota","Desulfobacterota","Gracilibacteria phylum incertae sedis","Cyanobacteria","Dependentiae","Latescibacterota","Armatimonadota","Aenigmarchaeota","Zixibacteria","MBNT15","Iainarchaeota","Thermoplasmatota","Campylobacterota","Fibrobacterota","Poribacteria","FCPU426","Bathyarchaeota","Geothermarchaeota","WWE3","Halobacterota","Micrarchaeota","Deinococcota","Hadarchaeota","Entotheonellaeota","Thermotogota","Caldatribacteriota","Candidatus Woesebacteria","Acetothermia","Synergistota","Thermosulfidibacterota"
249.517507657101,1437.52279131906,1654.00517501099,855.829706433934,0.202840880672283,335.783402112299,338.127406800822,83.6809816868871,318.109945443934,65.5606550794517,131.71295202306,104.899506592709,28.5670519728574,0.202840880672283,243.050742229927,100.542764633697,146.385395524037,0.202840880672283,0.202840880672283,42.3097852324229,0.202840880672283,494.58405027644,92.9228691599706,41.3658726685031,0.202840880672283,29.9175360483927,57.1341039457149,42.3097852324229,0.202840880672283,78.1501614385681,28.5670519728574,51.0508999414672,0.202840880672283,0.202840880672283,0.202840880672283,72.1968750685747,0.202840880672283,0.202840880672283,28.5670519728574,29.9175360483927,0.202840880672283,0.202840880672283,0.202840880672283,28.5670519728574,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,29.9175360483927,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283
199.095719835173,746.797095196437,191.146359745603,601.193749865599,7.478171471212,247.732471777337,230.945114446322,54.035459410656,214.557995280455,4.73495881888888,57.6465485745947,76.8597238153159,28.1913999069288,1.67406074473769,153.154073835575,65.5770206459103,72.3823536037623,10.5757315163396,14.4566695456208,23.3352434242365,0.202840880672283,289.436054233191,70.5083131228391,42.7539372630906,14.4566695456208,21.1514630326791,43.7075674097948,35.2439983136871,0.202840880672283,43.4030206327755,16.7216997570296,26.9629306861668,14.4566695456208,0.202840880672283,30.352891553824,58.2312627382272,0.202840880672283,0.202840880672283,22.434514413636,22.1045365731907,0.202840880672283,0.202840880672283,0.202840880672283,19.4104209127424,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,7.478171471212,0.202840880672283,7.478171471212,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283
8442.34748717965,30349.7538924002,10154.1841291179,18255.7887032343,905.809887202276,10086.4557580055,8628.73176941519,1921.39130713054,8496.73650502712,284.573575581051,2698.35550434644,4075.82912672405,1663.99709163403,121.334198879975,5163.6242171644,1999.86695540948,3312.53180859498,640.382672016403,0.202840880672283,1109.31578839042,0.202840880672283,11107.1173781075,2952.51963017179,1198.30635490152,0.202840880672283,1320.2417079414,1432.15678964479,1154.53375904265,0.202840880672283,2331.39571062833,0.202840880672283,640.382672016402,452.818929937158,0.202840880672283,1753.93785142827,2099.96891035875,0.202840880672283,0.202840880672283,716.078394822394,784.305393280131,0.202840880672283,0.202840880672283,0.202840880672283,716.078394822394,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283
5.02963778820403,18.923879470971,4509.37599224409,6.58223218573085,0.607669869977411,5.96801923424022,5.06126351747877,1.60806586653574,4.84111795317723,191.62350178276,1.5695476091761,3.079380107922,1.68748639622853,106.396796532634,2.83331238649067,2.11027959389971,2.28294961620658,0.64143918551884,0.286860324450445,0.555035678181955,0.202840880672283,5.74660087749912,1.50292871357217,1.19829306125069,0.202840880672283,0.961889259287945,1.07139875888401,0.624782722071215,0.202840880672283,1.16389627968584,0.656095067579252,0.286860324450445,0.202840880672283,0.202840880672283,1.3121901351585,1.38799421115436,0.202840880672283,0.202840880672283,0.572816068216016,0.405681761344565,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283
124.503484748698,382.761474662729,66.2466847105772,108.535700756863,16.1116262226269,118.319662246466,118.213954782543,32.8197871005126,107.364038704612,4.88651149031211,36.9680238952499,58.6781597066963,46.7956932634873,0.914350662083452,55.8263285478249,51.6652428713294,47.1348549979753,6.85494612768747,5.47021844860753,20.1377879171565,22.3618053328958,108.922247503369,34.1341095840595,27.3197366794873,7.02984407685176,17.896533683317,23.4094391775856,13.4402979732943,0.202840880672283,17.1734457727881,16.3282365167469,10.537368995564,15.4074910525928,0.202840880672283,22.7200641508992,26.3377669035667,4.11416390403263,0.202840880672283,13.9603904365279,18.5830438049911,0.370360305851236,0.202840880672283,0.202840880672283,8.22902196699664,2.54921019594709,2.04921428459862,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,2.54921019594709,0.202840880672283,0.202840880672283,0.202840880672283,3.27074178242851,0.202840880672283,0.202840880672283
1057.73020068175,2752.58753495159,149.471324008593,1482.48833082937,126.197787339214,929.504746069246,891.609174286335,304.796613478007,779.639539596427,8.64192685376426,212.422529407126,525.403286223797,323.79837358246,0.202840880672283,375.071486753661,418.550709977235,289.155456508943,36.4301632457151,63.0988936696068,150.205411020577,141.093415550272,777.93540741755,189.29668100882,192.770304339295,51.520030941556,109.290489737145,174.712925293229,81.4603214488332,0.202840880672283,136.30918940971,63.0988936696068,72.8603264914301,72.8603264914301,0.202840880672283,178.470622396592,209.275354988617,0.202840880672283,0.202840880672283,72.8603264914301,103.040061883112,0.202840880672283,0.202840880672283,0.202840880672283,51.520030941556,36.4301632457151,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283
13204.0457524745,26209.8062501909,5765.60383229486,12477.0434452408,1796.13547738985,9757.27157091446,9851.78367211139,3010.07369039038,7785.21326553192,699.106013397048,2684.63230407356,5997.30043923054,3099.94636686407,120.338930983121,4575.51603695246,5631.33222919153,3611.32822885392,370.514458507814,868.933427713748,2144.50747090605,3334.63012657033,7647.33225696271,2845.97555749114,2112.25740117262,693.169080291155,1505.03684519519,1636.14754752898,1361.35704850163,523.986572277074,1995.28142249078,1593.64294411319,641.749867074405,641.749867074405,0.202840880672283,2176.2796825627,4142.47757934999,453.785682833877,0.202840880672283,1256.47566055949,1833.95300296976,60.1694654915606,0.202840880672283,0.202840880672283,944.630226999805,741.028917015629,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,453.785682833877,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283
581.916603641234,1057.394795351,5147.96695868239,557.241094715233,59.9058409753751,368.043850344176,448.115769010044,140.420550143941,344.534382391972,624.877022643867,124.247054140415,246.777380829999,76.0997661158787,104.630550189071,133.836953795459,219.766375271593,151.742628814438,24.9490228757589,37.4061467922214,116.594928750951,162.99819586774,295.63520218797,188.161929111225,76.3364645536393,21.9720401339473,60.9910421585569,75.8553608418883,46.7362365571254,22.2678452929091,55.0162659174631,50.2014797134723,27.9181687530353,46.0772278979875,0.202840880672283,84.6114717143468,103.720535810071,24.9223736206385,0.202840880672283,44.5207670687207,46.9696260642439,36.6361087397956,61.5728481182721,0.202840880672283,27.8246291784964,16.8788698704169,6.54572047175482,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283
1341.59077731277,2543.06776359727,7010.23180787956,890.257824121524,131.505777245852,959.625520434679,984.332115501117,336.289612228372,835.845389361138,1467.3513780409,287.053825421961,537.868824610772,187.036382777975,188.317339770241,421.166845546808,565.69214692982,401.644536264991,92.4439317100017,103.381893527457,356.243290057281,475.200080993302,761.609024397886,494.03165213878,248.539127821242,72.3186692793406,212.0402994584,227.492453194824,87.6803956595142,36.6449035564798,210.976404523878,195.154392899228,50.312803531458,139.1742631916,0.202840880672283,223.167968169379,255.155773981262,86.2447368775835,0.202840880672283,212.990857673435,183.420500530186,82.0040507415203,93.8383541673762,0.202840880672283,48.4723695838067,30.8772757345518,41.7756576291985,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,83.4597983749698,0.202840880672283,0.202840880672283,27.175060514129,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283
1062.34220180799,1775.62540310064,17217.3743511141,961.196316496583,110.769640310006,689.298781066096,600.656025442394,240.740026354845,523.560008451316,3102.32029421308,189.117666308791,415.091446513034,184.93004031355,710.475729811639,214.352301266417,471.065479304615,253.933672189144,82.3869623509523,96.944475852263,170.993982724396,248.740205914948,456.142960790109,400.690803139336,178.46445573504,48.4722379261315,151.569965788425,136.144778868874,66.6187189598369,89.960666303911,108.387219024374,110.769640310006,51.0942250440574,100.903009608861,0.202840880672283,156.6519276256,156.6519276256,74.0425664668024,0.202840880672283,108.387219024374,108.387219024373,183.444044629669,0.202840880672283,0.202840880672283,51.0942250440574,42.7484956810991,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283,0.202840880672283
